SUMLEV,STATE,COUNTY,STNAME,CTYNAME,TOT_POP,WP,nwpp
50,37,21,North Carolina,Buncombe County,251954,225695,0.104221405
50,37,23,North Carolina,Burke County,89341,77124,0.136745727
50,37,25,North Carolina,Cabarrus County,196396,150380,0.234302124
50,37,27,North Carolina,Caldwell County,81518,75240,0.077013666
50,37,29,North Carolina,Camden County,10282,8491,0.174187901
50,37,31,North Carolina,Carteret County,68712,61845,0.099938875
50,37,33,North Carolina,Caswell County,22813,14651,0.35777846
50,37,35,North Carolina,Catawba County,155527,131464,0.154719116
50,37,37,North Carolina,Chatham County,68263,56026,0.179262558
50,37,39,North Carolina,Cherokee County,27102,25456,0.060733525
50,37,41,North Carolina,Chowan County,14248,8993,0.368823695
50,37,43,North Carolina,Clay County,10623,10283,0.032006025
50,37,45,North Carolina,Cleveland County,96850,73760,0.238409912
50,37,47,North Carolina,Columbus County,56675,35971,0.365310984
50,37,49,North Carolina,Craven County,102853,74108,0.279476534
50,37,51,North Carolina,Cumberland County,331203,175186,0.471061554
50,37,53,North Carolina,Currituck County,25106,22759,0.093483629
50,37,55,North Carolina,Dare County,35468,33406,0.058136912
50,37,57,North Carolina,Davidson County,163486,141989,0.131491382
50,37,59,North Carolina,Davie County,41648,37722,0.094266231
50,37,61,North Carolina,Duplin County,58883,41143,0.301275411
50,37,63,North Carolina,Durham County,300793,159061,0.471194476
50,37,65,North Carolina,Edgecombe County,53743,21298,0.603706529
50,37,67,North Carolina,Forsyth County,367365,246844,0.328068814
50,37,69,North Carolina,Franklin County,63668,44602,0.299459697
50,37,71,North Carolina,Gaston County,212919,169814,0.202447879
50,37,73,North Carolina,Gates County,11531,7406,0.357731333
50,37,75,North Carolina,Graham County,8588,7699,0.103516535
50,37,77,North Carolina,Granville County,58162,37440,0.356280733
50,37,79,North Carolina,Greene County,20950,12263,0.414653938
50,37,81,North Carolina,Guilford County,517053,298623,0.422451857
50,37,83,North Carolina,Halifax County,52182,21024,0.597102449
50,37,85,North Carolina,Harnett County,128034,92108,0.280597341
50,37,87,North Carolina,Haywood County,59646,57528,0.035509506
50,37,89,North Carolina,Henderson County,111847,103998,0.070176223
50,37,91,North Carolina,Hertford County,24373,8806,0.63869856
50,37,93,North Carolina,Hoke County,52739,26597,0.495686304
50,37,95,North Carolina,Hyde County,5426,3717,0.314964983
50,37,97,North Carolina,Iredell County,169453,140477,0.170997268
50,37,99,North Carolina,Jackson County,41305,35174,0.148432393
50,37,101,North Carolina,Johnston County,185104,148483,0.197840133
50,37,103,North Carolina,Jones County,9777,6475,0.33773141
50,37,105,North Carolina,Lee County,59371,44529,0.249987368
50,37,107,North Carolina,Lenoir County,57981,32466,0.44005795
50,37,109,North Carolina,Lincoln County,80607,73997,0.082002804
50,37,111,North Carolina,McDowell County,44967,41756,0.071407921
50,37,113,North Carolina,Macon County,34090,32584,0.044177178
50,37,115,North Carolina,Madison County,21146,20350,0.037643053
50,37,117,North Carolina,Martin County,23262,12770,0.451036024
50,37,119,North Carolina,Mecklenburg County,1033238,604089,0.415343803
50,37,121,North Carolina,Mitchell County,15071,14558,0.034038883
50,37,123,North Carolina,Montgomery County,27438,21080,0.231722429
50,37,125,North Carolina,Moore County,94013,77841,0.172018763
50,37,127,North Carolina,Nash County,93786,52772,0.437314738
50,37,129,North Carolina,New Hanover County,219422,178709,0.185546572
50,37,131,North Carolina,Northampton County,20533,8176,0.601811718
50,37,133,North Carolina,Onslow County,193114,148244,0.232349804
50,37,135,North Carolina,Orange County,141298,108597,0.231432858
50,37,137,North Carolina,Pamlico County,12741,9837,0.227925595
50,37,139,North Carolina,Pasquotank County,39384,23126,0.412807231
50,37,141,North Carolina,Pender County,57426,46022,0.198586006
50,37,143,North Carolina,Perquimans County,13463,9985,0.258337666
50,37,145,North Carolina,Person County,39190,27492,0.298494514
50,37,147,North Carolina,Pitt County,176071,105872,0.398697117
50,37,149,North Carolina,Polk County,20414,18957,0.071372587
50,37,151,North Carolina,Randolph County,142575,127760,0.103910223
50,37,153,North Carolina,Richmond County,45429,28244,0.378282595
50,37,155,North Carolina,Robeson County,134460,42434,0.684411721
50,37,157,North Carolina,Rockingham County,91657,71430,0.220681454
50,37,159,North Carolina,Rowan County,138497,110973,0.198733547
50,37,161,North Carolina,Rutherford County,66375,57929,0.127246704
50,37,163,North Carolina,Sampson County,63559,42451,0.332100883
50,37,165,North Carolina,Scotland County,35321,16111,0.543869086
50,37,167,North Carolina,Stanly County,60622,51182,0.155719046
50,37,169,North Carolina,Stokes County,46159,43344,0.060984857
50,37,171,North Carolina,Surry County,71998,67285,0.065460152
50,37,173,North Carolina,Swain County,14326,9244,0.354739634
50,37,175,North Carolina,Transylvania County,33157,30942,0.06680339
50,37,177,North Carolina,Tyrrell County,4139,2404,0.419183378
50,37,179,North Carolina,Union County,221949,183981,0.171066326
50,37,181,North Carolina,Vance County,44459,20436,0.540340538
50,37,183,North Carolina,Wake County,1022319,703702,0.311661037
50,37,185,North Carolina,Warren County,20207,8225,0.592962835
50,37,187,North Carolina,Washington County,12247,5853,0.522087042
50,37,189,North Carolina,Watauga County,53093,50535,0.048179609
50,37,191,North Carolina,Wayne County,124342,78635,0.367590999
50,37,193,North Carolina,Wilkes County,68298,63672,0.067732584
50,37,195,North Carolina,Wilson County,81240,45814,0.436065977
50,37,197,North Carolina,Yadkin County,37619,35501,0.056301337
50,37,199,North Carolina,Yancey County,17550,16969,0.033105413
50,38,1,North Dakota,Adams County,2397,2283,0.047559449
50,38,3,North Dakota,Barnes County,11008,10373,0.05768532
50,38,5,North Dakota,Benson County,6820,2886,0.576832845
50,38,7,North Dakota,Billings County,948,897,0.053797468
50,38,9,North Dakota,Bottineau County,6734,6323,0.061033561
50,38,11,North Dakota,Bowman County,3277,3151,0.038449802
50,38,13,North Dakota,Burke County,2344,2251,0.039675768
50,38,15,North Dakota,Burleigh County,93211,85303,0.084839772
50,38,17,North Dakota,Cass County,170722,152407,0.107279671
50,38,19,North Dakota,Cavalier County,3827,3698,0.033707865
50,38,21,North Dakota,Dickey County,5054,4868,0.036802533
50,38,23,North Dakota,Divide County,2459,2348,0.045140301
50,38,25,North Dakota,Dunn County,4578,3920,0.143730887
50,38,27,North Dakota,Eddy County,2305,2152,0.06637744
50,38,29,North Dakota,Emmons County,3397,3303,0.027671475
50,38,31,North Dakota,Foster County,3325,3232,0.027969925
50,38,33,North Dakota,Golden Valley County,1879,1818,0.032464077
50,38,35,North Dakota,Grand Forks County,70352,62112,0.117125313
50,38,37,North Dakota,Grant County,2396,2303,0.038814691
50,38,39,North Dakota,Griggs County,2288,2246,0.018356643
50,38,41,North Dakota,Hettinger County,2657,2506,0.056831012
50,38,43,North Dakota,Kidder County,2449,2387,0.025316456
50,38,45,North Dakota,LaMoure County,4136,4065,0.017166344
50,38,47,North Dakota,Logan County,1927,1877,0.025947068
50,38,49,North Dakota,McHenry County,5975,5800,0.029288703
50,38,51,North Dakota,McIntosh County,2717,2646,0.026131763
50,38,53,North Dakota,McKenzie County,12794,10685,0.164842895
50,38,55,North Dakota,McLean County,9664,8774,0.092094371
50,38,57,North Dakota,Mercer County,8786,8350,0.049624402
50,38,59,North Dakota,Morton County,30249,28116,0.070514728
50,38,61,North Dakota,Mountrail County,10311,7063,0.315003394
50,38,63,North Dakota,Nelson County,2914,2786,0.043925875
50,38,65,North Dakota,Oliver County,1865,1784,0.043431635
50,38,67,North Dakota,Pembina County,7031,6670,0.051344048
50,38,69,North Dakota,Pierce County,4273,3990,0.066229815
50,38,71,North Dakota,Ramsey County,11664,10008,0.141975309
50,38,73,North Dakota,Ransom County,5451,5248,0.037240873
50,38,75,North Dakota,Renville County,2551,2479,0.028224226
50,38,77,North Dakota,Richland County,16286,15269,0.062446273
50,38,79,North Dakota,Rolette County,14698,2824,0.807865016
50,38,81,North Dakota,Sargent County,3866,3700,0.042938438
50,38,83,North Dakota,Sheridan County,1311,1256,0.041952708
50,38,85,North Dakota,Sioux County,4377,589,0.865432945
50,38,87,North Dakota,Slope County,781,745,0.04609475
50,38,89,North Dakota,Stark County,31861,29514,0.073663727
50,38,91,North Dakota,Steele County,1915,1867,0.025065274
50,38,93,North Dakota,Stutsman County,21047,19901,0.054449565
50,38,95,North Dakota,Towner County,2251,2125,0.055975122
50,38,97,North Dakota,Traill County,7987,7657,0.04131714
50,38,99,North Dakota,Walsh County,10852,10314,0.049576115
50,38,101,North Dakota,Ward County,70703,62759,0.112357326
50,38,103,North Dakota,Wells County,4095,4008,0.021245421
50,38,105,North Dakota,Williams County,35301,31003,0.121752925
50,39,1,Ohio,Adams County,27926,27208,0.025710807
50,39,3,Ohio,Allen County,104095,87198,0.162322878
50,39,5,Ohio,Ashland County,53310,51808,0.028174826
50,39,7,Ohio,Ashtabula County,98404,91892,0.066176172
50,39,9,Ohio,Athens County,65886,60165,0.0868318
50,39,11,Ohio,Auglaize County,45734,44562,0.025626449
50,39,13,Ohio,Belmont County,68973,64668,0.062415728
50,39,15,Ohio,Brown County,43697,42585,0.025447971
50,39,17,Ohio,Butler County,375998,323418,0.139841169
50,39,19,Ohio,Carroll County,27718,27028,0.024893571
50,39,21,Ohio,Champaign County,38963,36926,0.052280369
50,39,23,Ohio,Clark County,135746,118163,0.129528679
50,39,25,Ohio,Clermont County,201995,193180,0.043639694
50,39,27,Ohio,Clinton County,41839,39700,0.051124549
50,39,29,Ohio,Columbiana County,104714,100021,0.044817312
50,39,31,Ohio,Coshocton County,36577,35460,0.030538316
50,39,33,Ohio,Crawford County,42324,41060,0.029864852
50,39,35,Ohio,Cuyahoga County,1258739,806367,0.359385067
50,39,37,Ohio,Darke County,51981,50769,0.023316212
50,39,39,Ohio,Defiance County,38326,36655,0.043599645
50,39,41,Ohio,Delaware County,193391,171359,0.11392464
50,39,43,Ohio,Erie County,75360,65655,0.128781847
50,39,45,Ohio,Fairfield County,151254,134685,0.10954421
50,39,47,Ohio,Fayette County,28611,27086,0.053301178
50,39,49,Ohio,Franklin County,1257386,864358,0.312575454
50,39,51,Ohio,Fulton County,42301,41143,0.027375239
50,39,53,Ohio,Gallia County,30249,28615,0.054018315
50,39,55,Ohio,Geauga County,93894,91083,0.029938015
50,39,57,Ohio,Greene County,164272,142300,0.133753774
50,39,59,Ohio,Guernsey County,39392,37746,0.041785134
50,39,61,Ohio,Hamilton County,809527,554164,0.315447169
50,39,63,Ohio,Hancock County,75678,71371,0.056912181
50,39,65,Ohio,Hardin County,31616,30595,0.032293775
50,39,67,Ohio,Harrison County,15395,14774,0.040337772
50,39,69,Ohio,Henry County,27481,26739,0.027000473
50,39,71,Ohio,Highland County,42960,41335,0.037825885
50,39,73,Ohio,Hocking County,28500,27753,0.026210526
50,39,75,Ohio,Holmes County,43882,43342,0.012305729
50,39,77,Ohio,Huron County,58307,56178,0.036513626
50,39,79,Ohio,Jackson County,32559,31618,0.028901379
50,39,81,Ohio,Jefferson County,67495,61937,0.082346841
50,39,83,Ohio,Knox County,61001,59118,0.030868346
50,39,85,Ohio,Lake County,229836,213300,0.071946953
50,39,87,Ohio,Lawrence County,60923,58311,0.042873792
50,39,89,Ohio,Licking County,170611,158360,0.071806624
50,39,91,Ohio,Logan County,45250,43008,0.049546961
50,39,93,Ohio,Lorain County,305417,264605,0.133627139
50,39,95,Ohio,Lucas County,433633,325244,0.249955608
50,39,97,Ohio,Madison County,44139,39858,0.096989057
50,39,99,Ohio,Mahoning County,231846,187088,0.193050559
50,39,101,Ohio,Marion County,65431,59387,0.092372117
50,39,103,Ohio,Medina County,176126,169049,0.040181461
50,39,105,Ohio,Meigs County,23180,22581,0.025841242
50,39,107,Ohio,Mercer County,40723,39682,0.02556295
50,39,109,Ohio,Miami County,104075,97999,0.058380975
50,39,111,Ohio,Monroe County,14253,13955,0.020907879
50,39,113,Ohio,Montgomery County,531777,392006,0.262837618
50,39,115,Ohio,Morgan County,14735,13716,0.069155073
50,39,117,Ohio,Morrow County,34943,34027,0.02621412
50,39,119,Ohio,Muskingum County,86194,79798,0.074204701
50,39,121,Ohio,Noble County,14467,13863,0.04175019
50,39,123,Ohio,Ottawa County,40754,39605,0.028193552
50,39,125,Ohio,Paulding County,18959,18317,0.033862545
50,39,127,Ohio,Perry County,35967,35108,0.023883004
50,39,129,Ohio,Pickaway County,56989,53719,0.057379494
50,39,131,Ohio,Pike County,28117,27039,0.038339794
50,39,133,Ohio,Portage County,162594,148704,0.085427507
50,39,135,Ohio,Preble County,41297,40171,0.027265903
50,39,137,Ohio,Putnam County,34026,33379,0.019014871
50,39,139,Ohio,Richland County,121688,106421,0.125460193
50,39,141,Ohio,Ross County,77049,70031,0.091084894
50,39,143,Ohio,Sandusky County,59475,55812,0.061588903
50,39,145,Ohio,Scioto County,76992,72954,0.052447007
50,39,147,Ohio,Seneca County,55650,52638,0.054123989
50,39,149,Ohio,Shelby County,49030,46335,0.054966347
50,39,151,Ohio,Stark County,374715,331679,0.114849953
50,39,153,Ohio,Summit County,541788,430153,0.20604923
50,39,155,Ohio,Trumbull County,203328,180625,0.111657027
50,39,157,Ohio,Tuscarawas County,92739,89861,0.03103333
50,39,159,Ohio,Union County,54388,50123,0.078418033
50,39,161,Ohio,Van Wert County,28319,27468,0.030050496
50,39,163,Ohio,Vinton County,13082,12749,0.025454823
50,39,165,Ohio,Warren County,223864,200717,0.103397599
50,39,167,Ohio,Washington County,61020,58687,0.038233366
50,39,169,Ohio,Wayne County,116214,110952,0.045278538
50,39,171,Ohio,Williams County,37007,35849,0.031291377
50,39,173,Ohio,Wood County,129285,120861,0.065158371
50,39,175,Ohio,Wyandot County,22176,21660,0.023268398
50,40,1,Oklahoma,Adair County,22259,9621,0.56777034
50,40,3,Oklahoma,Alfalfa County,5917,5259,0.111205003
50,40,5,Oklahoma,Atoka County,13889,10290,0.259125927
50,40,7,Oklahoma,Beaver County,5455,5146,0.05664528
50,40,9,Oklahoma,Beckham County,23554,20760,0.118621041
50,40,11,Oklahoma,Blaine County,9762,7905,0.190227412
50,40,13,Oklahoma,Bryan County,45021,34241,0.239443815
50,40,15,Oklahoma,Caddo County,29433,18973,0.355383413
50,40,17,Oklahoma,Canadian County,133158,112238,0.157106595
50,40,19,Oklahoma,Carter County,48568,36794,0.242422995
50,40,21,Oklahoma,Cherokee County,48376,25407,0.474801554
50,40,23,Oklahoma,Choctaw County,14984,9587,0.360184196
50,40,25,Oklahoma,Cimarron County,2225,2119,0.047640449
50,40,27,Oklahoma,Cleveland County,273841,218063,0.203687541
50,40,29,Oklahoma,Coal County,5608,4065,0.275142653
50,40,31,Oklahoma,Comanche County,124005,81739,0.340841095
50,40,33,Oklahoma,Cotton County,6006,4838,0.194472194
50,40,35,Oklahoma,Craig County,14709,9797,0.333945204
50,40,37,Oklahoma,Creek County,70801,56428,0.203005607
50,40,39,Oklahoma,Custer County,29565,24742,0.163132082
50,40,41,Oklahoma,Delaware County,41704,27700,0.335795128
50,40,43,Oklahoma,Dewey County,4984,4413,0.114566613
50,40,45,Oklahoma,Ellis County,4223,3993,0.054463651
50,40,47,Oklahoma,Garfield County,63248,54064,0.145206173
50,40,49,Oklahoma,Garvin County,27920,23153,0.170737822
50,40,51,Oklahoma,Grady County,54559,47120,0.136347807
50,40,53,Oklahoma,Grant County,4500,4163,0.074888889
50,40,55,Oklahoma,Greer County,6031,5082,0.157353673
50,40,57,Oklahoma,Harmon County,2782,2328,0.163191948
50,40,59,Oklahoma,Harper County,3826,3651,0.045739676
50,40,61,Oklahoma,Haskell County,12750,9462,0.257882353
50,40,63,Oklahoma,Hughes County,13592,9146,0.327104179
50,40,65,Oklahoma,Jackson County,25459,21427,0.158372285
50,40,67,Oklahoma,Jefferson County,6266,5444,0.131184169
50,40,69,Oklahoma,Johnston County,10967,8082,0.263061913
50,40,71,Oklahoma,Kay County,45226,36781,0.186728873
50,40,73,Oklahoma,Kingfisher County,15588,14197,0.089235309
50,40,75,Oklahoma,Kiowa County,9116,7604,0.16586222
50,40,77,Oklahoma,Latimer County,10624,7188,0.323418675
50,40,79,Oklahoma,Le Flore County,50018,38754,0.225198928
50,40,81,Oklahoma,Lincoln County,34928,29828,0.146014659
50,40,83,Oklahoma,Logan County,45346,37527,0.172429762
50,40,85,Oklahoma,Love County,9815,8277,0.15669893
50,40,87,Oklahoma,McClain County,37973,32783,0.136676059
50,40,89,Oklahoma,McCurtain County,33173,22099,0.333825702
50,40,91,Oklahoma,McIntosh County,19817,13847,0.301256497
50,40,93,Oklahoma,Major County,7771,7225,0.070261228
50,40,95,Oklahoma,Marshall County,16266,13194,0.188860199
50,40,97,Oklahoma,Mayes County,40889,27642,0.323974663
50,40,99,Oklahoma,Murray County,13860,10788,0.221645022
50,40,101,Oklahoma,Muskogee County,69319,42098,0.392691758
50,40,103,Oklahoma,Noble County,11550,9708,0.159480519
50,40,105,Oklahoma,Nowata County,10519,7242,0.311531514
50,40,107,Oklahoma,Okfuskee County,12107,7732,0.361361196
50,40,109,Oklahoma,Oklahoma County,777373,552607,0.289135331
50,40,111,Oklahoma,Okmulgee County,39065,25521,0.346704211
50,40,113,Oklahoma,Osage County,47338,31211,0.34067768
50,40,115,Oklahoma,Ottawa County,31862,22132,0.305379449
50,40,117,Oklahoma,Pawnee County,16439,13019,0.208041852
50,40,119,Oklahoma,Payne County,81363,65743,0.191979155
50,40,121,Oklahoma,Pittsburg County,44716,32722,0.268226138
50,40,123,Oklahoma,Pontotoc County,38336,26783,0.301361644
50,40,125,Oklahoma,Pottawatomie County,71479,54395,0.239007261
50,40,127,Oklahoma,Pushmataha County,11162,8336,0.253180434
50,40,129,Oklahoma,Roger Mills County,3773,3370,0.106811556
50,40,131,Oklahoma,Rogers County,90080,68229,0.242573268
50,40,133,Oklahoma,Seminole County,25399,17296,0.319028308
50,40,135,Oklahoma,Sequoyah County,41782,27425,0.343616869
50,40,137,Oklahoma,Stephens County,44576,38750,0.130698134
50,40,139,Oklahoma,Texas County,21446,18672,0.12934813
50,40,141,Oklahoma,Tillman County,7567,6288,0.169023391
50,40,143,Oklahoma,Tulsa County,640470,469694,0.266641685
50,40,145,Oklahoma,Wagoner County,76733,59147,0.229184314
50,40,147,Oklahoma,Washington County,52091,40714,0.218406251
50,40,149,Oklahoma,Washita County,11687,10692,0.085137332
50,40,151,Oklahoma,Woods County,9303,8267,0.111361926
50,40,153,Oklahoma,Woodward County,21608,19726,0.087097371
50,41,1,Oregon,Baker County,15882,15026,0.053897494
50,41,3,Oregon,Benton County,88333,77256,0.125400473
50,41,5,Oregon,Clackamas County,399647,360218,0.098659567
50,41,7,Oregon,Clatsop County,37797,35210,0.068444586
50,41,9,Oregon,Columbia County,49646,46262,0.068162591
50,41,11,Oregon,Coos County,62643,56868,0.092189071
50,41,13,Oregon,Crook County,21455,20440,0.04730832
50,41,15,Oregon,Curry County,22293,20626,0.074776836
50,41,17,Oregon,Deschutes County,174246,165053,0.052758743
50,41,19,Oregon,Douglas County,107164,99760,0.069090366
50,41,21,Oregon,Gilliam County,1868,1774,0.050321199
50,41,23,Oregon,Grant County,7207,6830,0.052310254
50,41,25,Oregon,Harney County,7150,6561,0.082377622
50,41,27,Oregon,Hood River County,22927,21585,0.058533607
50,41,29,Oregon,Jackson County,211403,195821,0.073707563
50,41,31,Oregon,Jefferson County,22541,17003,0.24568564
50,41,33,Oregon,Josephine County,84528,78938,0.066131933
50,41,35,Oregon,Klamath County,65670,58506,0.109090909
50,41,37,Oregon,Lake County,7779,7182,0.076745083
50,41,39,Oregon,Lane County,361946,325325,0.101178076
50,41,41,Oregon,Lincoln County,46999,42319,0.099576587
50,41,43,Oregon,Linn County,120236,112164,0.067134635
50,41,45,Oregon,Malheur County,30211,27898,0.076561517
50,41,47,Oregon,Marion County,329060,294537,0.104913997
50,41,49,Oregon,Morrow County,11130,10411,0.06460018
50,41,51,Oregon,Multnomah County,790008,633187,0.198505585
50,41,53,Oregon,Polk County,78962,71488,0.094653124
50,41,55,Oregon,Sherman County,1689,1601,0.052101835
50,41,57,Oregon,Tillamook County,25561,24005,0.060873988
50,41,59,Oregon,Umatilla County,76467,69460,0.0916343
50,41,61,Oregon,Union County,25703,23938,0.068669027
50,41,63,Oregon,Wallowa County,6813,6530,0.041538236
50,41,65,Oregon,Wasco County,25457,23207,0.088384334
50,41,67,Oregon,Washington County,572664,468199,0.182419359
50,41,69,Oregon,Wheeler County,1326,1231,0.071644042
50,41,71,Oregon,Yamhill County,101381,93275,0.07995581
50,42,1,Pennsylvania,Adams County,101808,97209,0.045173267
50,42,3,Pennsylvania,Allegheny County,1228827,992201,0.192562501
50,42,5,Pennsylvania,Armstrong County,66860,65427,0.021432845
50,42,7,Pennsylvania,Beaver County,168241,153133,0.089799752
50,42,9,Pennsylvania,Bedford County,48748,47729,0.020903422
50,42,11,Pennsylvania,Berks County,415138,366688,0.116708179
50,42,13,Pennsylvania,Blair County,124596,119533,0.040635333
50,42,15,Pennsylvania,Bradford County,61644,59950,0.027480371
50,42,17,Pennsylvania,Bucks County,625276,558053,0.107509324
50,42,19,Pennsylvania,Butler County,185936,179164,0.036421134
50,42,21,Pennsylvania,Cambria County,136028,128296,0.056841239
50,42,23,Pennsylvania,Cameron County,4776,4651,0.026172529
50,42,25,Pennsylvania,Carbon County,63753,61308,0.038351136
50,42,27,Pennsylvania,Centre County,160466,141631,0.11737689
50,42,29,Pennsylvania,Chester County,515055,445439,0.135162264
50,42,31,Pennsylvania,Clarion County,38876,37649,0.031561889
50,42,33,Pennsylvania,Clearfield County,80718,76993,0.046148319
50,42,35,Pennsylvania,Clinton County,39400,38034,0.034670051
50,42,37,Pennsylvania,Columbia County,66681,63768,0.043685608
50,42,39,Pennsylvania,Crawford County,86510,83136,0.039001272
50,42,41,Pennsylvania,Cumberland County,245744,220636,0.102171365
50,42,43,Pennsylvania,Dauphin County,273085,200075,0.267352656
50,42,45,Pennsylvania,Delaware County,563225,398176,0.293042745
50,42,47,Pennsylvania,Elk County,30897,30344,0.017898178
50,42,49,Pennsylvania,Erie County,278174,245090,0.118932754
50,42,51,Pennsylvania,Fayette County,133252,123743,0.07136103
50,42,53,Pennsylvania,Forest County,7381,5792,0.215282482
50,42,55,Pennsylvania,Franklin County,153048,142270,0.070422351
50,42,57,Pennsylvania,Fulton County,14509,14110,0.027500172
50,42,59,Pennsylvania,Greene County,37402,35421,0.052965082
50,42,61,Pennsylvania,Huntingdon County,45499,42066,0.075452208
50,42,63,Pennsylvania,Indiana County,86747,82440,0.049650132
50,42,65,Pennsylvania,Jefferson County,44344,43468,0.019754645
50,42,67,Pennsylvania,Juniata County,24445,23815,0.025772142
50,42,69,Pennsylvania,Lackawanna County,211863,195192,0.078687642
50,42,71,Pennsylvania,Lancaster County,535811,485293,0.094283245
50,42,73,Pennsylvania,Lawrence County,88122,82409,0.064830576
50,42,75,Pennsylvania,Lebanon County,137479,128573,0.064780803
50,42,77,Pennsylvania,Lehigh County,359710,302881,0.1579856
50,42,79,Pennsylvania,Luzerne County,318059,290565,0.086443081
50,42,81,Pennsylvania,Lycoming County,115598,106749,0.076549767
50,42,83,Pennsylvania,McKean County,42400,40441,0.04620283
50,42,85,Pennsylvania,Mercer County,113624,104102,0.083802718
50,42,87,Pennsylvania,Mifflin County,46427,45180,0.026859371
50,42,89,Pennsylvania,Monroe County,166481,132020,0.206996594
50,42,91,Pennsylvania,Montgomery County,817180,660092,0.192231822
50,42,93,Pennsylvania,Montour County,18299,17263,0.056615116
50,42,95,Pennsylvania,Northampton County,300090,264822,0.117524743
50,42,97,Pennsylvania,Northumberland County,92878,88782,0.044100863
50,42,99,Pennsylvania,Perry County,45849,44611,0.027001679
50,42,101,Pennsylvania,Philadelphia County,1571065,703446,0.552248952
50,42,103,Pennsylvania,Pike County,55322,49886,0.09826109
50,42,105,Pennsylvania,Potter County,17086,16707,0.022181903
50,42,107,Pennsylvania,Schuylkill County,144117,136801,0.05076431
50,42,109,Pennsylvania,Snyder County,40509,39269,0.030610482
50,42,111,Pennsylvania,Somerset County,75383,72203,0.042184577
50,42,113,Pennsylvania,Sullivan County,6267,5942,0.051858944
50,42,115,Pennsylvania,Susquehanna County,41775,40887,0.021256732
50,42,117,Pennsylvania,Tioga County,41519,40418,0.02651798
50,42,119,Pennsylvania,Union County,45519,40301,0.11463345
50,42,121,Pennsylvania,Venango County,52954,51402,0.029308456
50,42,123,Pennsylvania,Warren County,40334,39476,0.021272376
50,42,125,Pennsylvania,Washington County,207718,195272,0.059917773
50,42,127,Pennsylvania,Wayne County,51823,48945,0.055535187
50,42,129,Pennsylvania,Westmoreland County,356923,339228,0.049576519
50,42,131,Pennsylvania,Wyoming County,27812,27087,0.026067884
50,42,133,Pennsylvania,York County,441741,395940,0.103682927
50,44,1,Rhode Island,Bristol County,49127,46676,0.049891099
50,44,3,Rhode Island,Kent County,163747,152719,0.067347799
50,44,5,Rhode Island,Newport County,83259,75354,0.094944691
50,44,7,Rhode Island,Providence County,633747,501907,0.208032543
50,44,9,Rhode Island,Washington County,126185,118355,0.062051749
50,45,1,South Carolina,Abbeville County,24796,17334,0.300935635
50,45,3,South Carolina,Aiken County,165688,118165,0.28682222
50,45,5,South Carolina,Allendale County,9430,2301,0.755991516
50,45,7,South Carolina,Anderson County,193700,156374,0.192700052
50,45,9,South Carolina,Bamberg County,14682,5413,0.631317259
50,45,11,South Carolina,Barnwell County,21781,11502,0.471925072
50,45,13,South Carolina,Beaufort County,179796,139012,0.226834857
50,45,15,South Carolina,Berkeley County,203066,140269,0.309244285
50,45,17,South Carolina,Calhoun County,14759,8284,0.43871536
50,45,19,South Carolina,Charleston County,389310,265556,0.317880352
50,45,21,South Carolina,Cherokee County,56512,43228,0.235065119
50,45,23,South Carolina,Chester County,32410,19549,0.396821969
50,45,25,South Carolina,Chesterfield County,46135,29579,0.358859868
50,45,27,South Carolina,Clarendon County,34029,16859,0.504569632
50,45,29,South Carolina,Colleton County,37439,21993,0.412564438
50,45,31,South Carolina,Darlington County,67520,38053,0.436418839
50,45,33,South Carolina,Dillon County,31141,14876,0.522301789
50,45,35,South Carolina,Dorchester County,152809,105501,0.309589095
50,45,37,South Carolina,Edgefield County,26782,16360,0.389141961
50,45,39,South Carolina,Fairfield County,22874,9003,0.606409023
50,45,41,South Carolina,Florence County,138715,75377,0.45660527
50,45,43,South Carolina,Georgetown County,61456,40509,0.340845483
50,45,45,South Carolina,Greenville County,490900,377079,0.231861886
50,45,47,South Carolina,Greenwood County,69962,45312,0.352334124
50,45,49,South Carolina,Hampton County,19963,8748,0.56178931
50,45,51,South Carolina,Horry County,308987,254788,0.175408674
50,45,53,South Carolina,Jasper County,27460,14651,0.466460306
50,45,55,South Carolina,Kershaw County,63661,46043,0.276747145
50,45,57,South Carolina,Lancaster County,86261,64405,0.253370585
50,45,59,South Carolina,Laurens County,66421,47596,0.2834194
50,45,61,South Carolina,Lee County,17809,6090,0.658038071
50,45,63,South Carolina,Lexington County,281675,227140,0.193609657
50,45,65,South Carolina,McCormick County,9656,4841,0.498653687
50,45,67,South Carolina,Marion County,31770,12929,0.593043752
50,45,69,South Carolina,Marlboro County,27585,11422,0.585934385
50,45,71,South Carolina,Newberry County,37772,24755,0.344620354
50,45,73,South Carolina,Oconee County,75863,67829,0.105901428
50,45,75,South Carolina,Orangeburg County,89159,30940,0.652979509
50,45,77,South Carolina,Pickens County,121500,108524,0.106798354
50,45,79,South Carolina,Richland County,406008,191334,0.528743276
50,45,81,South Carolina,Saluda County,20159,14016,0.304727417
50,45,83,South Carolina,Spartanburg County,296558,221075,0.254530311
50,45,85,South Carolina,Sumter County,107151,52006,0.514647553
50,45,87,South Carolina,Union County,27743,18344,0.338788163
50,45,89,South Carolina,Williamsburg County,32519,10632,0.673052677
